CD_OPERADO;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
341509;2,9123E+12;ASSOC. DOS SÓC. DA SOC. BENEF. PORTUGUESA DO RIO GRANDE;BENSAUDE;Autogestão;31/12/1998;19/04/2007;Descumprimento da RN n.º 100/2005
407852;1,02545E+12;ASSOC. POLICIAL DE ASSIST. SOCIAL GUARULHOS FCO DA ROCHA;APAS GUARULHOS - FRANCO DA ROCHA;Autogestão;30/08/1999;18/08/2003;Pedido de cancelamento
371068;2,89571E+12;ASSOC.DOS SOCIOS DA SOC.PORTUGUESA DE BEN.DE PELOTAS;SAUDE MAIOR;Medicina de Grupo;28/12/1998;21/05/2002;Pedido de cancelamento
417858;4,82743E+12;ASSOCIACAO BRASILEIRA DE SECURIDADE SOCIAL DOS SERVIDORES PUBLICOS FEDERAL, ESTADUAL, MUNCIPAL CIVIL E MILITAR ;;Administradora de Benefícios;03/02/2011;29/09/2020;Pedido de cancelamento
334685;3,21652E+12;ASSOCIACAO DOS FUNCIONARIOS DA FAZENDA DO ESTADO DE MATO GROSSO;AFFEMAT;Autogestão;21/12/1998;04/10/2016;Deliberação de Diretoria Colegiada
408506;2,51049E+13;ASSOCIACAO HOSPITALAR SANTA ROSALIA;HOSPITAL SANTA ROSALIA;Filantropia;24/09/1999;04/10/2016;Deliberação de Diretoria Colegiada
314692;6,49281E+13;ASSOCIACAO MEDICA E HOSPITALAR MATONENSE SC LTDA;AMHMA-SAÚDE;Medicina de Grupo;24/12/1998;08/06/2006;Por incorporação
412872;7,61065E+13;ASSOCIACAO PARANAENSE DO MINISTERIO PUBLICO;APMP;Autogestão;21/12/2000;03/11/2017;Pedido de cancelamento
406571;2,68691E+11;ASSOCIACAO POLICIAL DE ASSIST. SAUDE DA REGIAO DE BRAG PTA;APAS;Autogestão;21/07/1999;18/02/2004;Pedido de cancelamento
344231;8,33673E+13;ASSOCIAÇAO ADV. N. BRAS. DE PREV. E ASSIST. SAUDE;GARANTIA DE SAUDE;Medicina de Grupo;29/12/1998;14/05/2001;Por tratar-se de filial
339989;1,96481E+13;ASSOCIAÇAO BENEFICENTE DOS EMPREGADOS DA CEDROCACHOEIRA;ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA CEDRO E CACHOEIRA;Autogestão;24/12/1998;31/03/2009;Pedido de cancelamento
326178;1,71327E+12;ASSOCIAÇAO BENEFICENTE DOS EMPREGADOS DA CEDRONORTE;A B C N;Autogestão;29/12/1998;13/04/2005;Pedido de cancelamento
369934;1,82882E+13;ASSOCIAÇAO BENEFICENTE DOS SERVIDORES DA PREFEITURA MUNICIPAL DE CONTAGEM;PLASSBEN - ABSPMC;Autogestão;29/12/1998;16/03/2012;Deliberação de Diretoria Colegiada
344389;6,07445E+13;ASSOCIAÇAO BENEFICENTE ZENECA BRASIL;ASSOCIAÇAO BENEFICENTE ZENECA BRASIL;Medicina de Grupo;04/01/1999;11/03/2003;Pedido de cancelamento
38734;1,43957E+12;ASSOCIAÇAO BRASILEIRA DE ÉTICA E RESPEITO AO CIDADAO;ABERC;Autogestão;08/01/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
300349;6,05246E+13;ASSOCIAÇAO COMERCIAL DE SAO PAULO;ASSOCIAÇAO COMERCIAL DE SAO PAULO;Autogestão;24/12/1998;19/07/2002;Pedido de cancelamento
354309;2,81678E+13;ASSOCIAÇAO DE PESSOAL BANDES;APB;Autogestão;22/12/1998;30/04/2003;Pedido de cancelamento
365441;2,6035E+13;ASSOCIAÇAO DOS EMPREGADOS DA SCEG;ASES;Autogestão;04/01/1999;18/02/2004;Pedido de cancelamento
351075;5,43846E+13;ASSOCIAÇAO DOS FORNECEDORES DE CANA DE PIRACICABA;"HOSP.FORN DE CANA PIRACICABADOMINGOS JOSÉ ALDROVANDI""""";Autogestão;24/12/1998;15/09/2000;Pedido de cancelamento
336114;8,71573E+13;ASSOCIAÇAO DOS FUNCIONARIOS DA FEBEM-AFUFE;AFUFE;Autogestão;30/12/1998;02/05/2002;Pedido de cancelamento
39342;7,60862E+13;ASSOCIAÇAO DOS SERVIDORES DA UFPR;SAÚDE ASUFEPAR;Autogestão;24/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
384551;1,66407E+13;ASSOCIAÇAO DOS TRABALHADORES DA COMIG- ATC;ATC -SAUDE;Autogestão;12/01/1999;25/06/2003;Pedido de cancelamento
304069;4,48968E+13;ASSOCIAÇAO HOSPITAL DE COTIA ;COTIA SAUDE;Medicina de Grupo;22/12/1998;19/04/2007;Descumprimento da RN n.º 100/2005
35298;7,61065E+13;ASSOCIAÇAO PARANAENSE DO MINISTÉRIO PUBLICO;PROMED;Autogestão;06/01/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
364291;2,07398E+13;ASSOCIAÇAO SANTA CASA DE CARIDADE DE GUARANÉSIA;SANTA CASA DE GUARANÉSIA;Filantropia;28/12/1998;11/03/2003;Pedido de cancelamento
406147;4,20491E+13;ASSOCIAÇÃO  BENEFICENTE P/ SERVIDORES PUBLICOS;ABESP;Autogestão;16/06/1999;20/04/2005;Pedido de cancelamento
321826;8,61593E+13;ASSOCIAÇÃO BENEFICENTE BENTO CAVALHEIRO;BENTO CAVALHEIRO SAÚDE;Medicina de Grupo;15/01/1999;10/07/2012;Deliberação de Diretoria Colegiada
413861;38513000191;ASSOCIAÇÃO BENEFICENTE DA CAPITAL FED. DO BRASIL - BENECAP;BENECAP;Medicina de Grupo;13/06/2001;08/02/2008;Descumprimento da RN n.º 100/2005
306428;3,27652E+12;ASSOCIAÇÃO BENEFICENTE DE CAMPO GRANDE;SANTA CASA SAÚDE;Medicina de Grupo;30/12/1998;21/06/2017;Deliberação de Diretoria Colegiada
412554;4,60358E+13;ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA RIGESA C PAP. LTDA;AOBEM;Autogestão;25/10/2000;19/12/2003;Pedido de cancelamento
411981;3,81984E+12;ASSOCIAÇÃO BENEFICENTE EVANGÉLICA MANAIN;ABEM;Autogestão;23/08/2000;17/01/2008;Descumprimento da RN n.º 100/2005
407372;2,9496E+13;ASSOCIAÇÃO BRASILEIRA DE REABILITAÇÃO MENTAL E FISICA;ABREMEF - CLÍNICAS INTEGRADAS;Medicina de Grupo;18/08/1999;19/07/2002;Pedido de cancelamento
338915;6,30892E+13;ASSOCIAÇÃO BRASILEIRA DOS EMPREGADOS EM TELECOMUNICAÇÕES;ABET;Autogestão;18/12/1998;04/05/2020;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
412457;2,85734E+13;ASSOCIAÇÃO CASA DO VIAJANTE;ASCAVI;Medicina de Grupo;10/10/2000;07/11/2017;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
402923;5,04604E+13;ASSOCIAÇÃO CASA FONTE DA VIDA;HOSPITAL SÃO FRANCISCO DE ASSIS;Filantropia;31/03/1999;23/02/2015;Pedido de cancelamento
40960;1,00736E+12;ASSOCIAÇÃO CLUBE SALUTAR DE EDUCAÇÃO E CULTURA;CLUBE SALUTAR;Medicina de Grupo;09/11/1999;08/06/2000;Pedido de cancelamento
30805;7,57694E+13;ASSOCIAÇÃO COCAMAR;;Autogestão;15/01/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
411906;5,19151E+13;ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E AGROPECUÁRIA DE SUMARÉ;ACIAS;Autogestão;09/08/2000;25/06/2003;Pedido de cancelamento
418331;1,22365E+13;ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE;ASSOCIAÇÃO CÍRCULO PLANOS DE SAÚDE;Medicina de Grupo;21/12/2011;04/03/2013;Pedido de cancelamento
418641;1,28434E+13;ASSOCIAÇÃO DA SANTA CASA SAÚDE DE LEME;SANTA CASA SAÚDE DE LEME;Medicina de Grupo;22/10/2012;08/04/2020;Ausência de operação
355071;3,71132E+13;ASSOCIAÇÃO DAS PIONEIRAS SOCIAIS;PLANO DE ASSISTÊNCIA A SAUDE DOS EMPREGADOS DA APS;Autogestão;04/01/1999;16/01/2014;Pedido de cancelamento
417921;1,02473E+13;ASSOCIAÇÃO DE AJUDA MUTUA PARA INDUSTRIA COMERCIO E SERVIÇOS DO ESTADO DO RJ;;Administradora de Benefícios;31/03/2011;18/06/2018;Pedido de cancelamento
332682;4,49744E+11;ASSOCIAÇÃO DE ASSISTÊNCIA AOS SERVIDORES DA FUNDAÇÃO EDUCACIONAL DISTRITO FEDERAL - EM LIQUIDAÇÃO EXTRAJUDICIAL;ASEFE;Autogestão;22/12/1998;16/03/2012;Liquidação Extrajudicial
331660;6,0852E+13;ASSOCIAÇÃO DE ASSISTÊNCIA MÚTUA À SAÚDE SBC;SBC;Medicina de Grupo;21/12/1998;14/12/2007;Pedido de cancelamento
416321;8,38186E+12;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS BENEFICIÁRIOS DA SOBENCA - PREVCOOP SAÚDE;PREVCOOP SAÚDE;Medicina de Grupo;20/08/2007;07/03/2014;Descumprimento de disposição legal
417041;7,43835E+12;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES DO TRIBUNAL DO TRABALHO DA 3ª REGIÃO;SAÚDE-ASTTTER;Autogestão;30/07/2009;10/10/2012;Pedido de cancelamento
414913;8,11409E+13;ASSOCIAÇÃO DE ASSISTÊNCIA À SAÚDE DOS SERVIDORES PÚBLICOS DO MUNICÍPIO DE JOINVILLE - EM LIQUIDAÇÃO EXTRAJUDICIAL;VITASERV PLANOS DE SAÚDE;Autogestão;13/07/2004;28/01/2019;Liquidação Extrajudicial
410454;3,12461E+12;ASSOCIAÇÃO DE BISPOS E PASTORES DA IURD;ABP IURD;Autogestão;19/01/2000;14/12/2007;Pedido de cancelamento
366846;1,52366E+13;ASSOCIAÇÃO DE PAIS E MESTRES DO CENTRO EDUCACIONAL IMACULADA CON;PLANO DE SAÚDE MARIA MÃE DO SALVADOR;Autogestão;04/02/1999;21/03/2007;Ausência de operação - Deliberação de Diretoria Colegiada
415031;5,67958E+12;ASSOCIAÇÃO DE SAÚDE DOS SERVIDORES PÚBLICOS MUNICIPAIS DE FERNANDÓPOLIS;ASSPMF - ASSOCIAÇÃO SAÚDE;Autogestão;30/11/2004;23/10/2008;Descumprimento da RN n.º 100/2005
40322;3,35181E+13;ASSOCIAÇÃO DO HOSPITAL EVANGÉLICO DO RIO DE JANEIRO;HOSPITAL EVANGÉLICO;Medicina de Grupo;06/04/1999;20/09/1999;Pedido de cancelamento
336441;8,70276E+13;ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;ASSOCIAÇÃO DO MINISTÉRIO PÚBLICO DO RIO GRANDE DO SUL;Medicina de Grupo;22/12/1998;27/04/2018;Deliberação de Diretoria Colegiada
356140;1,87774E+13;ASSOCIAÇÃO DOS EMPREGADOS DA COPASA, DE SUAS SUBSIDIÁRIAS E PATROCINADAS - AECO;AECO - ASSOCIAÇÃO DOS EMPREGADOS DA COPASA;Autogestão;21/12/1998;15/08/2013;Pedido de cancelamento
331406;3,69107E+13;ASSOCIAÇÃO DOS FISCAIS DE TRIBUTOS ESTADUAIS DE MT - AESAF;AESAF;Autogestão;18/12/1998;11/03/2003;Pedido de cancelamento
338486;4,02214E+13;ASSOCIAÇÃO DOS FUNCIONÁRIOS DO GRUPO POSITIVO;AGRUPO;Autogestão;21/12/1998;23/09/2005;Pedido de cancelamento
394271;2,84833E+13;ASSOCIAÇÃO DOS FUNCIONÁRIOS PÚBLICOS DO ESPÍRITO SANTO;AFPES;Filantropia;16/12/1998;12/07/2021;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
404586;5,05966E+11;ASSOCIAÇÃO DOS MAGISTRADOS DO DF E TERRITÓRIOS;;Autogestão;26/05/1999;19/12/2003;Pedido de cancelamento
342998;1,6635E+13;ASSOCIAÇÃO DOS MAGISTRADOS MINEIROS;AMAGIS;Autogestão;06/01/1999;20/08/2010;Pedido de cancelamento
306771;8,94071E+13;ASSOCIAÇÃO DOS PROCURADORES DO ESTADO DO RGS (APERGS);PLANO DE ASSISTÊNCIA À SAÚDE (PAS);Autogestão;22/12/1998;17/01/2008;Pedido de cancelamento
413500;6,79365E+11;ASSOCIAÇÃO DOS SERVIDORES DA CÂMARA DOS DEPUTADOS;PLANO DE SÁUDE - ASCADE;Autogestão;09/04/2001;25/02/2008;Pedido de cancelamento
410187;1,68476E+13;ASSOCIAÇÃO DOS SERVIDORES DA UFMG;ASSOCIAÇÃO DOS SERVIDORES DA UFMG;Autogestão;06/12/1999;14/07/2014;Pedido de cancelamento
411434;5,05804E+12;ASSOCIAÇÃO DOS SERVIDORES DO FISCO ESTADUAL DO PARÁ - ASFEPA;ASFEPA;Autogestão;05/06/2000;20/04/2016;Deliberação de Diretoria Colegiada
405388;7,59231E+11;ASSOCIAÇÃO DOS SERVIDORES PÚBLICOS BRASILEIROS;ASPBRAS ODONTOPLANO;Autogestão;25/06/1999;17/07/2009;Descumprimento da RN n.º 100/2005
309214;5,0816E+13;ASSOCIAÇÃO EVENGÉLICA BENEFICENTE DE SOROCABA;ASSOCIAÇÃO EVANGÉLICA BENEFICENTE DE SOROCABA;Medicina de Grupo;30/12/1998;08/09/2005;Pedido de cancelamento
403288;4,65207E+13;ASSOCIAÇÃO FEMININA DAS SERVIDORAS PÚBLICAS DO BRASIL;AFEMI;Autogestão;08/04/1999;29/10/2004;Pedido de cancelamento
410381;6,19864E+13;ASSOCIAÇÃO FILHAS DE SÃO CAMILO;HOSPITAL DR. CANDIDO JUNQUEIRA;Medicina de Grupo;31/12/1999;05/07/2000;Pedido de cancelamento
409812;3,12339E+12;ASSOCIAÇÃO FRANCISCANA DE ASSISTÊNCIA A SAÚDE;HOSPITAL ESTRELA;Medicina de Grupo;19/11/1999;15/12/2000;Por tratar-se de filial
340472;3,12339E+12;ASSOCIAÇÃO FRANCISCANA DE ASSISTÊNCIA À SAÚDE;PAS-AFRAS;Filantropia;22/12/1998;30/11/2004;Pedido de cancelamento
414743;9,07305E+13;ASSOCIAÇÃO HOSPITAL DE CARIDADE IJUI;HCI SAÚDE;Filantropia;04/12/2003;23/09/2014;Pedido de cancelamento
368644;1,05793E+13;ASSOCIAÇÃO INSTRUTORA MISSIONÁRIA;;Medicina de Grupo;15/01/1999;23/05/2006;Pedido de cancelamento
345164;1,99055E+13;ASSOCIAÇÃO MINEIRA DO MINISTÉRIO PÚBLICO;SAÚDE AMMP;Autogestão;21/12/1998;03/10/2013;Pedido de cancelamento
338044;6,60696E+13;ASSOCIAÇÃO MÉDICA DA REGIÃO METROPOLITANA DE CAMPINAS;PLANO SAMARITANO DE SAÚDE;Medicina de Grupo;18/12/1998;20/07/2009;Deliberação de Diretoria Colegiada
404721;2,78139E+12;ASSOCIAÇÃO ODONTOLÓGICA DE IPUÃ S/C LTDA.;SORRISO;Odontologia de Grupo;08/06/1999;21/05/2002;Pedido de cancelamento
408484;7,80223E+11;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE;APAS/OSASCO;Autogestão;26/07/1999;06/03/2008;Pedido de cancelamento
407658;1,90644E+11;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - CAMPINAS;APAS - CAMPINAS - UAMED.;Autogestão;24/08/1999;07/12/2000;Pedido de cancelamento
407577;6,00009E+13;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE - OURINHOS;APAS - OURINHOS;Autogestão;18/08/1999;06/06/2001;Pedido de cancelamento
409421;8,41848E+11;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE ASSIS;APAS;Autogestão;28/10/1999;21/05/2002;Pedido de cancelamento
410705;5,9642E+13;ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE DE MOGI DAS CRUZES - ;;Autogestão;21/02/2000;18/11/2003;Pedido de cancelamento
410616;7,43477E+13;ASSOCIAÇÃO POLICIAL MILITAR DE ASSISTÊNCIA À SAÚDE;APOMAS;Autogestão;21/02/2000;23/01/2013;Pedido de cancelamento
346292;6,2651E+13;ASSOCIAÇÃO PORTUGUESA BENEFICENTE VASCO DA GAMA;VASCO DA GAMA;Medicina de Grupo;18/12/1998;27/04/2018;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
308421;6,09199E+13;ASSOCIAÇÃO PROTETORA DA INFÂNCIA PROVÍNCIA DE SÃO PAULO;ASSOCIAÇÃO PROTETORA DA INFÂNCIA PROVÍNCIA DE SÃO PAULO;Filantropia;17/12/1998;05/05/2010;Deliberação de Diretoria Colegiada
352527;4,48607E+13;ASSOCIAÇÃO PRUDENTINA DE EDUCAÇÃO E CULTURA;UNOESTE SAÚDE;Filantropia;17/12/1998;22/12/2011;Pedido de cancelamento
333328;6,68358E+13;ASSOCIAÇÃO PRÓ-SAÚDE;ASSOCIAÇÃO PRÓ-SAÚDE;Medicina de Grupo;28/12/1998;19/05/2020;Pedido de cancelamento
358363;5,97931E+11;ASSOCIAÇÃO PRÓ-SAÚDE DOS SERVIDORES DA JUSTIÇA DO TRABALHO;FASIUS-MED;Autogestão;17/12/1998;26/05/2008;Descumprimento da RN n.º 100/2005
340103;7,52025E+13;ASSOCIAÇÃO RECREATIVA DOS FUNCIONÁRIOS DA COAMO;ARCAM;Autogestão;17/12/1998;08/06/2012;Pedido de cancelamento
307220;4,03363E+13;ASSOCIAÇÃO SINPACEL;ASSOCIAÇÃO SINPACEL;Autogestão;30/12/1998;08/06/2012;Deliberação de Diretoria Colegiada
412724;1,54133E+13;ASSOCIAÇÃO SUL-MATO-GROSSENSE DO MINISTÉRIO PÚBLICO;ASMMP/FAMEH;Autogestão;04/12/2000;08/06/2012;Pedido de cancelamento
318019;7,52147E+13;ASSOCIAÇÃO VIKING;ASSOCIAÇÃO VIKING;Autogestão;17/12/1998;21/05/2002;Pedido de cancelamento
348252;4,82921E+13;ASSOCIL ASSESSORIA DE SAÚDE EM ODONTOLOGIA AO COM.E IND.LTDA;ASSOCIL;Odontologia de Grupo;17/12/1998;02/12/2010;Deliberação de Diretoria Colegiada
417793;1,13195E+13;ASTROMIG ADMINISTRADORA DE BENEFÍCIOS SOCIAIS DOS TRABALHADORES LTDA;ABT SAUDE - ADMINISTRADORA DE BENEFÍCIOS  DOS TRABALHADORES;Administradora de Benefícios;20/12/2010;15/10/2015;Deliberação de Diretoria Colegiada
310280;1,67111E+13;ASTTTER - ASSOC. DOS SERV. DO TRIB. DO TRAB. DA 3ª REGIÃO.;SAÚDE-ASTTTER;Autogestão;23/12/1998;02/02/2012;Pedido de cancelamento
401986;6,30267E+13;ATEND ASSISTENCIA MEDICA S/C LTDA;ATEND;Medicina de Grupo;12/03/1999;08/12/2006;Pedido de cancelamento
410152;1,6838E+13;ATENDER SERVIÇOS MÉDICOS LTDA.;ATENDER;Medicina de Grupo;10/12/1999;03/08/2009;Deliberação de Diretoria Colegiada
329371;1,76939E+12;ATHIA PLANOS DE SAUDE S/C LTDA;ATHIA PLANOS DE SAUDE;Medicina de Grupo;12/01/1999;20/04/2011;Descumprimento da RN n.º 100/2005
315290;6,41639E+13;ATHON - ASSISTÊNCIA MÉDICA S/C LTDA;;Medicina de Grupo;15/01/1999;30/10/2007;Descumprimento da RN n.º 100/2005
407682;1,51732E+12;ATM DIAGNOSTICO E SAUDE DENTAL LTDA;SAUDE DENTAL;Odontologia de Grupo;25/08/1999;18/08/2015;Descumprimento de disposição legal
306436;3,6002E+11;ATMED - ASSISTENCIA LTDA.;ATMED;Medicina de Grupo;05/01/1999;22/10/2002;Ausência de operação
422207;3,53128E+13;ATTIVACARD SAUDE ADMINISTRADORA LTDA;;Administradora de Benefícios;16/06/2020;22/06/2021;Pedido de cancelamento
402371;27256000192;AUGE REPRESENTAÇÃO COMERCIAL E ADMINIST EM SAÚDE LTDA;AUGE SAÚDE;Medicina de Grupo;22/03/1999;20/04/2001;Pedido de cancelamento
412449;3,99648E+12;AVAI PLANO DE SAUDE ODONTOLOGICO LTDA;ORTODONTIA AVAI;Odontologia de Grupo;06/10/2000;28/12/2007;Descumprimento da RN n.º 100/2005
40142;2,01217E+12;AVEZUM & AVEZUM S/C LTDA.;MAIS CORAÇÃO;Medicina de Grupo;04/03/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
5967;9,63284E+13;AVG SEGURADORA S/A ;;Seguradora;16/12/1998;20/08/2001;Pedido de cancelamento
368865;5,69914E+13;AVON COSMÉTICOS LTDA.;AVON COSMÉTICOS LTDA.;Autogestão;28/12/1998;13/07/2001;Pedido de cancelamento
5355;3,34482E+13;AXA SEGUROS BRASIL S/A;;Seguradora;16/12/1998;22/03/2002;Adequação à Lei no. 10.185/2001
371386;1,72274E+13;AÇO MINAS GERAIS S/A;AÇOMINAS;Autogestão;29/12/1998;16/10/2000;Pedido de cancelamento
386804;1,67164E+13;AÇOFORJA INDUSTRIA DE FORJADOS S.A;;Autogestão;06/01/1999;13/07/2000;Pedido de cancelamento
317764;6,13699E+13;B.F  UTILIDADES DOMÉSTICAS LTDA;BAÚ DA FELICIDADE LTDA;Autogestão;01/02/1999;14/12/2007;Pedido de cancelamento
385689;6,05865E+13;B.GROB DO BRASIL S/A IND.COM.MÁQS.OPERAT.FERRAM.;B. GROB;Autogestão;20/01/1999;03/08/2005;Pedido de cancelamento
417700;9,35155E+12;BACCIN BONONI ODONTOLOGIA LTDA;MUND ODONTO;Odontologia de Grupo;03/12/2010;29/01/2021;Pedido de cancelamento
403148;1,5419E+12;BAHIA SAÚDE - ADMINISTRADORA DE SERVIÇOS MÉDICOS LTDA;MEDSTAR;Medicina de Grupo;05/04/1999;11/03/2009;Descumprimento da RN n.º 100/2005
412988;4,0994E+12;BAHIAMED PLANO DE SAUDE E ASSISTENCIA MEDICA LTDA;BAHIAMED SAUDE;Administradora;16/01/2001;18/02/2004;Empresa operava com Sistema de Desconto
356301;8,69682E+13;BAHIAODONTO PLANO ODONTOLOGICO DA BAHIA LTDA;BAHIAODONTO;Odontologia de Grupo;28/12/1998;10/03/2021;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
413178;4,20004E+12;BANA & TORNO PLANO DE ASSISTENCIA ODONTOLÓGICA S/C LTDA;DENTAL WAY;Odontologia de Grupo;21/02/2001;11/03/2003;Pedido de cancelamento
333883;3,3479E+13;BANCO CITIBANK S/A;CITIBANK;Autogestão;30/12/1998;21/05/2002;Pedido de cancelamento
328669;5,92854E+13;BANCO PANAMERICANO S/A;BANCO PANAMERICANO S/A;Autogestão;01/02/1999;08/12/2006;Pedido de cancelamento
389251;3,35176E+13;BANCO SANTANDER S/A;BANCO SANTANDER S/A;Autogestão;29/12/1998;19/12/2003;Pedido de cancelamento
413135;3,44507E+12;BANDEIRANTES ADMINISTRADORA DE CARTAO S/C;BANDEIRANTES ADMINISTRADORA DE CARTOES S/C;Administradora;08/02/2001;19/11/2003;Empresa operava com Sistema de Desconto
6009;3,01402E+13;BANERJ SEGUROS S/A;;Seguradora;16/12/1998;28/06/2000;Pedido de cancelamento
5274;2,70532E+13;BANESTES SEGUROS S/A;;Seguradora;16/12/1998;28/06/2000;Pedido de cancelamento
409979;3,0794E+12;BARBOSA E JACOB LTDA;PLANDENT;Odontologia de Grupo;25/11/1999;19/04/2007;Descumprimento da RN n.º 100/2005
419923;4,42594E+13;BAREFAME INSTALAÇÕES INDUSTRIAIS LTDA;BAREFAME;Autogestão;01/10/2015;02/04/2020;Ausência de operação
419401;1,91233E+13;BARELA CORP ADMINISTRADORA DE BENEFICIOS LTDA.;;Administradora de Benefícios;03/06/2014;11/08/2015;Pedido de cancelamento
5401;1,51045E+13;BBM COMPANHIA DE SEGUROS;;Seguradora;16/12/1998;27/06/2001;Pedido de cancelamento
5975;9,27462E+13;BCN SEGURADORA S/A;;Seguradora;16/12/1998;05/10/2000;Pedido de cancelamento
421090;2,82249E+13;BDN OPERADORA DE SAÚDE LTDA;BDN SAÚDE;Medicina de Grupo;25/10/2017;29/08/2018;Descumprimento da RN n.º 100/2005
325058;6,64902E+11;BELGO MINEIRA PARTICIPAÇÃO IND. E COM. S/A;BMP;Autogestão;20/01/1999;15/09/2008;Pedido de cancelamento
351563;2,91846E+12;BELO DENTE ODONTOLOGIA LTDA.;BELO DENTE;Odontologia de Grupo;19/01/1999;19/08/2020;Por incorporação
354414;3,02784E+13;BELOCAP PRODUTOS CAPILARES LTDA;L'ORÉAL;Autogestão;28/12/1998;07/12/2000;Pedido de cancelamento
417904;1,24191E+13;BEM BENEFICIOS ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;22/02/2011;16/06/2020;Pedido de cancelamento
401102;6,20608E+13;BENEFICENCIA LUSO BRASILEIRA S/C LTDA.;LUSO;Medicina de Grupo;26/02/1999;23/10/2008;Descumprimento da RN n.º 100/2005
384054;4,96655E+12;BENEFICENCIA NIPO-BRASILEIRA DA AMAZONIA;PLANO AMAZÔNIA SAÚDE;Filantropia;28/12/1998;25/01/2017;Deliberação de Diretoria Colegiada
414085;4,21326E+12;BENEFICENTE SAUDE S/C LTDA;BENEFICENTE SAUDE;Medicina de Grupo;20/07/2001;24/01/2002;Pedido de cancelamento
400611;5,14701E+13;BENEFICÊNCIA LIMEIRENSE;BENEFICÊNCIA LIMEIRENSE;Medicina de Grupo;18/02/1999;19/07/2002;Pedido de cancelamento
418978;1,23803E+13;BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.;BENEFIT ADMINISTRADORA DE BENEFÍCIOS LTDA.;Administradora de Benefícios;01/08/2013;12/11/2013;Pedido de cancelamento
419826;2,22384E+13;BENEFIT ASSISTÊNCIA ODONTOLÓGICA LTDA;BENEFIT;Odontologia de Grupo;14/07/2015;08/05/2018;Pedido de cancelamento
370363;2,71913E+12;BENEPLAN PLANO DE SAÚDE LTDA.;BENEPLAN;Medicina de Grupo;07/01/1999;20/04/2016;Deliberação de Diretoria Colegiada
404730;2,09071E+12;BENNEFIT BENEFÍCIOS EMPRESARIAIS S/C LTDA;BENNEFIT;Medicina de Grupo;08/06/1999;20/02/2001;Pedido de cancelamento
419109;1,38524E+13;BEST LIFE ASSESSORIA NA GESTÃO E ADMINISTRADORA DE BENEFICIOS LTDA.;BEST LIFE BENEFICIOS OU BEST LIFE;Administradora de Benefícios;03/10/2013;30/09/2015;Deliberação de Diretoria Colegiada
408255;2,97928E+12;BIO ODONTO MED LTDA;BIO ODONTO MED;Medicina de Grupo;10/09/1999;18/02/2008;Descumprimento da RN n.º 100/2005
409081;2,72672E+12;BIODENS ASSISTÊNCIA ODONTOLÓGICA LTDA;BIODENS;Odontologia de Grupo;28/09/1999;31/05/2011;Descumprimento da RN n.º 100/2005
346411;8,07762E+11;BIODENT ASSISTÊNCIA ODONTOLÓGICA S/A;BIODENT;Odontologia de Grupo;17/12/1998;17/12/2008;Por incorporação
414034;4,44373E+12;BIODENTAL PLANO ODONTOLÓGICO S/C LTDA.;;Odontologia de Grupo;13/07/2001;27/11/2008;Descumprimento da RN n.º 100/2005
409758;3,45437E+12;BIODENTE CLÍNICA ODONTOLÓGICA LTDA.;BIODENTE LTDA.;Odontologia de Grupo;10/11/1999;30/09/2015;Deliberação de Diretoria Colegiada
419311;1,87802E+13;BIOLIFE SAUDE OPERADORA DE PLANOS DE SAUDE LTDA;;Medicina de Grupo;14/03/2014;22/11/2018;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
