CD_OPERADO;CNPJ;RAZAO_SOCIAL;Nome_Fantasia;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
338346;9,07E+13;SULMED - ASSISTÊNCIA MÉDICA LTDA;SULMED;Medicina de Grupo;16/12/1998;;
421405;3,05E+13;SUPERMED ADMINISTRADORA DE BENEFÍCIOS LTDA.;;Administradora de Benefícios;19/07/2018;;
319180;6,37E+11;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;SÃO DOMINGOS SAÚDE;Medicina de Grupo;16/12/1998;;
403962;3,10E+12;SÃO FRANCISCO ASSISTÊNCIA MÉDICA LTDA;HGU SAÚDE;Medicina de Grupo;28/04/1999;;
302091;1,61E+12;SÃO FRANCISCO SISTEMAS DE SAÚDE SOCIEDADE EMPRESÁRIA LIMITADA;SAO FRANCISCO SAUDE;Medicina de Grupo;17/12/1998;;
344362;9,65E+13;SÃO LUCAS SAÚDE S/A;SÃO LUCAS SAÚDE;Medicina de Grupo;23/12/1998;;
421740;3,10E+13;TEC SAUDE ADMINISTRADORA DE BENEFICIOS LTDA;;Administradora de Benefícios;22/05/2019;;
316849;4,25E+13;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;Autogestão;17/12/1998;;
412759;3,77E+12;TERRAMAR ADMINISTRADORA DE PLANO DE SAUDE LTDA;NORDESTE SAÚDE EMPRESARIAL;Medicina de Grupo;15/12/2000;;
423084;4,09E+13;TNK ADMINISTRADORA DE BENEFÍCIOS LTDA;TNK ADMINISTRADORA;Administradora de Benefícios;28/04/2022;;
416193;7,90E+12;TOP DOCTOR'S ODONTOLOGIA LTDA;;Odontologia de Grupo;11/07/2007;;
417114;1,04E+13;TOPDONTO OPERADORA DE PLANO ODONTOLÓGICO LTDA;TOPDONTO;Odontologia de Grupo;03/11/2009;;
423017;4,22E+13;TOTAL SAUDE  ADMINISTRADORA DE BENEFICIOS EIRELI;;Administradora de Benefícios;08/09/2021;;
422843;3,06E+13;TRASMONTANO ODONTOLOGIA LTDA;TRASODONTO;Odontologia de Grupo;09/07/2021;;
422827;3,70E+13;TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE;TRINO;Medicina de Grupo;29/07/2021;;
412252;4,00E+12;TUIUIU ADMINISTRADORES DE PLANO DE SAUDE LTDA;TUIUIU ADM. DE PLANO DE SAUDE LTDA;Medicina de Grupo;14/09/2000;;
361852;9,08E+13;UNIAO DE CLINICAS RIO GRANDE LTDA;CENTRO CLINICO;Medicina de Grupo;22/12/1998;;
418528;1,52E+13;UNIBEN ADMINISTRADORA DE BENEFICIOS EIRELI;UNIBEN ADMINISTRADORA DE BENEFICIOS EIRELI;Administradora de Benefícios;24/05/2012;;
420107;2,43E+13;UNICONSULT - ADMINISTRADORA DE BENEFICIOS E SERVICOS LTDA;;Administradora de Benefícios;02/05/2016;;
423041;4,28E+13;UNICOR ADMINISTRADORA DE BENEFICIOS LTDA;UNICOR BENEFICIOS;Administradora de Benefícios;07/10/2021;;
401072;2,89E+12;UNIDENTAL- COOPERATIVA UNIÃO DOS DENTISTAS DO ESTADO DO CEARÁ;UNIDENTAL;Cooperativa odontológica;24/02/1999;;
413429;4,22E+12;UNIDENTIS ASSISTENCIA ODONTOLOGICA LTDA.;UNIDENTIS ASSISTÊNCIA ODONTOLÓGICA LTDA;Odontologia de Grupo;03/04/2001;;
404942;7,17E+11;UNIFICAÇÃO DOS DENTISTAS DE ITUVERAVA LTDA;SORRISO UNIDENT;Odontologia de Grupo;10/06/1999;;
385255;1,45E+12;UNIHOSP SAÚDE LTDA;UNIHOSP;Medicina de Grupo;16/12/1998;;
412538;4,08E+12;UNIHOSP SERVIÇOS DE SAÚDE S.A;UNIHOSP;Medicina de Grupo;25/10/2000;;
306398;8,73E+13;UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.;;Cooperativa Médica;21/12/1998;;
313955;7,11E+13;UNIMED ALEM PARAIBA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED ALÉM PARAIBA;Cooperativa Médica;17/12/1998;;
354996;4,29E+13;UNIMED ALFENAS COOPERATIVA DE TRABALHO MEDICO;UNIMED ALFENAS;Cooperativa Médica;18/12/1998;;
324159;5,72E+13;UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO;UNIMED ALTA MOGIANA;Cooperativa Médica;18/12/1998;;
343684;8,87E+13;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;UNIMED ALTO DA SERRA;Cooperativa Médica;23/12/1998;;
352519;7,22E+13;UNIMED ALTO JACUÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED ALTO JACUÍ;Cooperativa Médica;23/12/1998;;
341819;7,64E+11;UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO;UNIMED ALTO PARANAIBA;Cooperativa Médica;17/12/1998;;
348261;4,29E+13;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;UNIMED ALTO SÃO FRANCISCO;Cooperativa Médica;17/12/1998;;
372561;3,82E+11;UNIMED ALTO VALE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED ALTO VALE;Cooperativa Médica;16/12/1998;;
345598;6,54E+13;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;UNIMED AMPARO;Cooperativa Médica;18/12/1998;;
352861;3,66E+11;UNIMED ANDRADAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED ANDRADAS;Cooperativa Médica;18/12/1998;;
348082;5,40E+13;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
312347;2,66E+13;UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.;UNIMED ANÁPOLIS;Cooperativa Médica;24/12/1998;;
358096;8,11E+13;UNIMED APUCARANA COOPERATIVA DE TRABALHO MÉDICO;UNIMED APUCARANA;Cooperativa Médica;17/12/1998;;
354325;2,09E+13;UNIMED ARAGUARI COOPERATIVA DE TRABALHO MÉDICO ;UNIMED ARAGUARI;Cooperativa Médica;17/12/1998;;
335215;1,12E+11;UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;21/12/1998;;
331651;2,59E+13;UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED ARAXÁ;Cooperativa Médica;17/12/1998;;
309087;2,58E+13;UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED BARBACENA;Cooperativa Médica;17/12/1998;;
304468;3,74E+13;UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED ARAGUAIA;Cooperativa Médica;24/12/1998;;
343889;1,65E+13;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;UNIMED BH;Cooperativa Médica;16/12/1998;;
303976;4,20E+12;UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO;UNIMED BELÉM;Cooperativa Médica;18/12/1998;;
334561;8,26E+13;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;UNIMED BLUMENAU;Cooperativa Médica;16/12/1998;;
304158;1,02E+13;UNIMED BOA VISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BOA VISTA COOP TRABALHO MEDICO;Cooperativa Médica;21/12/1998;;
323357;2,76E+13;UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED CABO FRIO;Cooperativa Médica;21/12/1998;;
350346;1,14E+12;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO ;UNIMED CÁCERES;Cooperativa Médica;24/12/1998;;
344141;2,31E+12;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAJAZEIRAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;21/12/1998;;
343765;3,42E+11;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;UNIMED DE CALDAS NOVAS;Cooperativa Médica;29/12/1998;;
367397;8,71E+12;UNIMED CAMPINA GRANDE - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED CAMPINA GRANDE;Cooperativa Médica;21/12/1998;;
335690;4,61E+13;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAMPINAS;Cooperativa Médica;21/12/1998;;
367613;4,29E+13;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAMPO BELO- COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;18/12/1998;;
312851;3,32E+12;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;UNIMED CAMPO GRANDE;Cooperativa Médica;23/12/1998;;
347736;2,64E+13;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
340952;2,44E+13;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;UNIMED CARUARU;Cooperativa Médica;23/12/1998;;
315648;6,43E+13;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;Cooperativa Médica;17/12/1998;;
346951;1,57E+12;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;UNIMED CAÇADOR;Cooperativa Médica;17/12/1998;;
357138;1,61E+12;UNIMED CENTRO OESTE PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED CENTRO OESTE PAULISTA - FEDERACAO INTRAFEDERATIVA DAS COO;Cooperativa Médica;18/12/1998;;
414573;3,23E+12;UNIMED CENTRO PAULISTA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED CENTRO PAULISTA;Cooperativa Médica;08/04/2003;;
347507;6,98E+11;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED JI PARANÁ;Cooperativa Médica;23/12/1998;;
320897;3,92E+13;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED BARRA DO PIRAÍ;Cooperativa Médica;21/12/1998;;
354295;8,53E+13;UNIMED CHAPECÓ - COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO OESTE CATARINENSE;UNIMED CHAPECÓ;Cooperativa Médica;23/12/1998;;
345709;2,18E+13;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED CONSELHEIRO LAFAIETE;Cooperativa Médica;17/12/1998;;
324345;9,74E+13;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;UNIMED COSTA DO DESCOBRIMENTO;Cooperativa Médica;21/12/1998;;
371106;7,89E+13;UNIMED COSTA OESTE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED COSTA OESTE;Cooperativa Médica;17/12/1998;;
311146;3,65E+13;UNIMED COSTA VERDE RJ;UNIMED COSTA VERDE;Cooperativa Médica;21/12/1998;;
342084;3,53E+12;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED CUIABÁ;Cooperativa Médica;24/12/1998;;
304701;7,51E+13;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS;Cooperativa Médica;21/12/1998;;
330108;2,62E+13;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED GERAIS DE MINAS;Cooperativa Médica;16/12/1998;;
311944;2,62E+11;UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ADAMANTINA;Cooperativa Médica;18/12/1998;;
303844;2,69E+12;UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ANDRADINA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;22/12/1998;;
369411;5,11E+13;UNIMED DE ARACATUBA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ARACATUBA;Cooperativa Médica;18/12/1998;;
364312;4,53E+13;UNIMED DE ARARAQUARA - COOP. DE TRAB. MÉDICO;UNIMED DE ARARAQUARA;Cooperativa Médica;28/12/1998;;
358169;1,15E+12;UNIMED DE ARIQUEMES COOPERATIVA DE TRABALHO MÉDICO;UNIMED ARIQUEMES;Cooperativa Médica;23/12/1998;;
300713;5,50E+13;UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ASSIS;Cooperativa Médica;18/12/1998;;
304123;5,04E+13;UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE AVARÉ;Cooperativa Médica;18/12/1998;;
330264;2,93E+13;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;UNIMED DE BARRA MANSA;Cooperativa Médica;21/12/1998;;
347108;7,19E+13;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BARRETOS;Cooperativa Médica;18/12/1998;;
313149;5,27E+13;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BATATAIS;Cooperativa Médica;18/12/1998;;
369659;4,45E+13;UNIMED DE BAURU COOPERATIVA DE TRABALHO MÉDICO;UNIMED BAURU;Cooperativa Médica;18/12/1998;;
331341;6,06E+13;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BEBEDOURO;Cooperativa Médica;18/12/1998;;
345776;6,57E+13;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BIRIGUI;Cooperativa Médica;18/12/1998;;
304883;4,54E+13;UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO;UNIMED BOTUCATU;Cooperativa Médica;28/12/1998;;
348244;1,55E+12;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
352683;4,03E+13;UNIMED DE CAMPOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CAMPOS;Cooperativa Médica;21/12/1998;;
366340;5,95E+13;UNIMED DE CAPIVARI -COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CAPIVARI;Cooperativa Médica;17/12/1998;;
370070;8,12E+13;UNIMED DE CASCAVEL COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CASCAVEL;Cooperativa Médica;17/12/1998;;
324566;1,19E+12;UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CATALÃO;Cooperativa Médica;24/12/1998;;
351407;4,51E+13;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED CATANDUVA;Cooperativa Médica;18/12/1998;;
334154;4,87E+13;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;;Cooperativa Médica;18/12/1998;;
354627;8,17E+13;UNIMED DE CIANORTE - COOPERATIVA DE TRABALHO MEDICO ;UNIMED DE CIANORTE COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;17/12/1998;;
344788;2,02E+12;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE CORUMBÁ;Cooperativa Médica;24/12/1998;;
329339;8,30E+13;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;UNIMED CRICIÚMA;Cooperativa Médica;17/12/1998;;
333662;1,54E+13;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED DE DOURADOS;Cooperativa Médica;24/12/1998;;
314781;6,82E+13;UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE DRACENA;Cooperativa Médica;21/12/1998;;
326089;5,35E+13;UNIMED DE FERNANDOPOLIS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE FERNANDOPOLIS;Cooperativa Médica;18/12/1998;;
317144;5,87E+12;UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.;UNIMED DE FORTALEZA;Cooperativa Médica;21/12/1998;;
355577;4,52E+13;UNIMED DE GUARATINGUETA-COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE GUARATINGUETÁ - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;16/12/1998;;
333051;7,45E+13;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE GUARULHOS;Cooperativa Médica;23/12/1998;;
365238;4,95E+11;UNIMED DE IBITINGA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE IBITINGA;Cooperativa Médica;18/12/1998;;
415014;6,09E+12;UNIMED DE ITATIBA COOPERATIVA DE TRABALHO MÉDICO;UNIMED ITATIBA;Cooperativa Médica;30/11/2004;;
329886;7,28E+13;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;UNIMED DE JABOTICABAL;Cooperativa Médica;18/12/1998;;
334847;3,77E+13;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED DE JATAÍ;Cooperativa Médica;24/12/1998;;
321273;8,26E+13;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE JOINVILLE;Cooperativa Médica;17/12/1998;;
325031;6,74E+13;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE LENÇOIS PAULISTA;Cooperativa Médica;18/12/1998;;
301574;5,05E+13;UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO;UNIMED LIMEIRA;Cooperativa Médica;18/12/1998;;
354279;7,17E+13;UNIMED DE LINS - COOPERATIVA DE TRABALHOS MÉDICOS;UNIMED DE LINS;Cooperativa Médica;21/12/1998;;
343269;7,52E+13;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE LONDRINA;Cooperativa Médica;17/12/1998;;
385620;4,87E+13;UNIMED DE LORENA COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;16/12/1998;;
302953;3,58E+13;UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE;UNIMED COSTA DO SOL;Cooperativa Médica;21/12/1998;;
311961;4,61E+12;UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA;UNIMED DE MANAUS;Cooperativa Médica;21/12/1998;;
336106;6,69E+13;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE MARÍLIA;Cooperativa Médica;18/12/1998;;
357715;3,79E+13;UNIMED DE MINEIROS COOPERATIVA DE TRABALHO MÉDICO ;UNIMED DE MINEIROS;Cooperativa Médica;24/12/1998;;
328308;5,52E+11;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;UNIMED DE MOCOCA;Cooperativa Médica;18/12/1998;;
309524;6,76E+13;UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE MONTE ALTO;Cooperativa Médica;18/12/1998;;
311294;5,14E+13;UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE OURINHOS;Cooperativa Médica;18/12/1998;;
361615;7,50E+13;UNIMED DE PARANAGUÁ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PARANAGUÁ;Cooperativa Médica;17/12/1998;;
320862;8,11E+13;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PARANAVAÍ;Cooperativa Médica;17/12/1998;;
323004;12698000165;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;UNIMED DE PENAPOLIS COOP TRAB MEDICO;Cooperativa Médica;18/12/1998;;
342343;4,76E+13;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;UNIMED PINDAMONHANGABA;Cooperativa Médica;16/12/1998;;
315729;4,48E+13;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;UNIMED DE PIRACICABA;Cooperativa Médica;17/12/1998;;
314242;8,40E+11;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;16/12/1998;;
315796;4,49E+13;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;UNIMED DE PRESIDENTE PRUDENTE;Cooperativa Médica;18/12/1998;;
351776;4,55E+13;UNIMED DE REGISTRO COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE REGISTRO;Cooperativa Médica;18/12/1998;;
351202;4,52E+13;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE RIBEIRAO PRETO;Cooperativa Médica;29/12/1998;;
306126;4,47E+13;UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO;UNIMED DE RIO CLARO SP;Cooperativa Médica;18/12/1998;;
369292;4,86E+13;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO MÉDICO;UNIMED DE SANTA BÁRBARA D'OESTE E AMERICANA - COOP DE TRABALHO M;Cooperativa Médica;17/12/1998;;
355721;5,82E+13;UNIMED DE SANTOS COOP DE TRAB MEDICO;;Cooperativa Médica;24/12/1998;;
354619;9,62E+13;UNIMED DE SAO JOSÉ DO RIO PARDO-COOP. DE TRAB. MÉDICO;UNIMED DE SAO JOSÉ DO RIO PARDO;Cooperativa Médica;22/12/1998;;
303178;7,65E+12;UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED DE SOBRAL;Cooperativa Médica;30/12/1998;;
318388;7,45E+13;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SAO ROQUE;Cooperativa Médica;16/12/1998;;
361941;6037000127;UNIMED DE TATUI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TATUÍ;Cooperativa Médica;18/12/1998;;
363286;4,52E+13;UNIMED DE TAUBATÉ COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TAUBATÉ;Cooperativa Médica;16/12/1998;;
342386;3,98E+12;UNIMED DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TRÊS LAGOAS;Cooperativa Médica;24/12/1998;;
364860;8,52E+13;UNIMED DE TUBARAO - COOPERATIVA DE TRABALHO MEDICO DA REGIAO DA AMUREL;UNIMED DE TUBARAO;Cooperativa Médica;17/12/1998;;
365530;5,68E+13;UNIMED DE TUPA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE TUPA;Cooperativa Médica;21/12/1998;;
362573;2,57E+13;UNIMED DE UBA COOPERATIVA DE TRABALHO MEDICO;UNIMED UBA;Cooperativa Médica;17/12/1998;;
364584;3,59E+13;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE VOLTA REDONDA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;21/12/1998;;
328073;5,38E+13;UNIMED DE VOTUPORANGA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE VOTUPORANGA;Cooperativa Médica;18/12/1998;;
319121;2,53E+13;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED DIVINOPOLIS;Cooperativa Médica;17/12/1998;;
300870;4,81E+13;UNIMED DO BRASIL - CONF. NACIONAL DAS COOPERATIVAS MÉDICAS;UNIMED DO BRASIL;Cooperativa Médica;17/12/1998;;
356123;7,58E+12;UNIMED DO CARIRI - SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED DO CARIRI;Cooperativa Médica;23/12/1998;;
321958;1,04E+13;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;UNIMED DO CEARA;Cooperativa Médica;21/12/1998;;
312363;3,14E+13;UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS;UNIMED FEDERAÇÃO RIO;Cooperativa Médica;07/01/1999;;
355691;7,66E+13;UNIMED DO ESTADO DE SANTA CATARINA FED. EST. DAS COOP. MÉD.;UNIMED SANTA CATARINA;Cooperativa Médica;16/12/1998;;
319996;4,36E+13;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;FEDERAÇÃO DAS UNIMEDS DO ESTADO DE SÃO PAULO;Cooperativa Médica;18/12/1998;;
312720;7,83E+13;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;UNIMED PARANÁ;Cooperativa Médica;17/12/1998;;
325082;3,41E+13;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED DO OESTE DA BAHIA;Cooperativa Médica;29/12/1998;;
305227;7,84E+13;UNIMED DO OESTE DO PARANÁ - COOP. DE TRABALHO MEDICO;;Cooperativa Médica;17/12/1998;;
350371;1,64E+13;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED DO SUDOESTE;Cooperativa Médica;21/12/1998;;
311715;7,39E+13;UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;UNIMED ENCOSTA DA SERRA;Cooperativa Médica;22/12/1998;;
357022;8,76E+13;UNIMED ERECHIM - COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.;UNIMED (RS)  ERECHIM;Cooperativa Médica;18/12/1998;;
340251;8,07E+13;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED EXTREMO OESTE CATARINENSE;Cooperativa Médica;17/12/1998;;
346209;4,20E+13;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;22/12/1998;;
328031;2,51E+12;UNIMED FEDERAÇAO DO ESTADO DO MATO GROSSO;;Cooperativa Médica;24/12/1998;;
351792;8,17E+13;UNIMED FOZ DO IGUACU COOPERATIVA TRABALHO MEDICO;UNIMEDFOZ;Cooperativa Médica;17/12/1998;;
354783;4,53E+13;UNIMED FRANCA - SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS E HOSPITALARES;UNIMED DE FRANCA;Cooperativa Médica;18/12/1998;;
336858;8,17E+13;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;UNIMED FRANCISCO BELTRAO;Cooperativa Médica;17/12/1998;;
352179;8,77E+13;UNIMED FRONTEIRA NOROESTE/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED FRONTEIRA NOROESTE/RS;Cooperativa Médica;22/12/1998;;
